nome_arquivo,hash_origem,hash_destino,status
KPX963-002.bam.bai,,56cb5b36b4185c5f9b848176cd729f0b,Diferente
KRP749-001.bam,,df1caa6472fc149b3c1ea09d0e5b124f,Diferente
KRP749-001.bam.bai,,25d6efa73e908cfb89f60e83dcc03907,Diferente
KRP749-002.bam,,33d22a549c616baf7b2f2a90bf45a5c8,Diferente
KRP749-002.bam.bai,,56158c27daba221c53f11f577dba6ee0,Diferente
LPX851-001.bam,,1f1a416c1a28106d693f6cd7ab32e406,Diferente
LPX851-001.bam.bai,,ffecab9b0ebadcf8a342f04665ebbca1,Diferente
LPX851-002.bam,,dc371ad2e8403608d406f9629b522de8,Diferente
LPX851-002.bam.bai,,3f5f45a23176d518695fcecb1389e4c9,Diferente
NCU935-001.bam,,7df407f845d68dd92761443d63532c26,Diferente
NCU935-001.bam.bai,,1650a95c29af58831d51cf650b9eb013,Diferente
NCU935-002.bam,,725b610e16c17afe39bc831f0aedbd32,Diferente
NCU935-002.bam.bai,,ef4dba1ce03e0490054c544a2a9e5c9f,Diferente
OZK701-001.bam,,04b14323a438a8486105430af8c682ed,Diferente
OZK701-001.bam.bai,,70f8b7d4377f4586ffd5c9035d450164,Diferente
OZK701-002.bam,,dc9e7ea249e59c7251b9de08c64ec385,Diferente
OZK701-002.bam.bai,,d79e0290953fc2a2a0c0c6bca9b28a44,Diferente
PEO847-001.bam,,dba4ab6c3dc0b0fb7310f42e81739be3,Diferente
WGN569-001.bam.bai,,3b7970876093b12cd026fa4c18be3f15,Diferente
PEO847-001.bam.bai,,4214be6d91b98e9d7a1dcb539e3061f5,Diferente
PEO847-002.bam,,135279d0341c99387e9924bf23bd2f36,Diferente
WGN569-002.bam,,163cfe5e028c47143b84f54d9722a202,Diferente
PEO847-002.bam.bai,,a2f2aadd6d348c0c239092beb0078d6b,Diferente
PJC563-001.bam,,f8e5122a5ac5cd600f985db20986b181,Diferente
WGN569-002.bam.bai,,bac581c1400ec3264b01e6e5adca2dea,Diferente
PJC563-001.bam.bai,,e7d0f07227a3c3a3d41489a194584814,Diferente
PJC563-002.bam,,4e6796e3d886d815ef8bd76ecccbb757,Diferente
WXO453-001.bam.bai,,d0b1f5bed85ddfdd858381559a3ffa94,Diferente
PJC563-002.bam.bai,,3de1cd7c23880d7470cfb858844e9a48,Diferente
PVX644-001.bam,,ece0e127a74596c5948b35240623da26,Diferente
WXO453-001.bam,,7e5514c87c5339c3caceff153360b991,Diferente
PVX644-001.bam.bai,,1dfcc793559035f8d235e239f72cfd58,Diferente
PVX644-002.bam,,8f54e2b3a9e4fe837ad1fe2c5f1a3d07,Diferente
WXO453-002.bam,,f8d5fb9b246d0329f6a489b1e257302b,Diferente
PVX644-002.bam.bai,,e5bd2b0cebf6ebca68306e6481d230c6,Diferente
QJT217-002.bam,,be1a225f6aaa9f557a114229eb81a7e6,Diferente
WXO453-002.bam.bai,,b6e57970aa79a5e746878483b2131208,Diferente
QJT217-002.bam.bai,,fa814413769bb16e4dde5b83e1d5b060,Diferente
RMK373-001.bam,,7535c4cbe66be505fe2d14abdb5181f2,Diferente
ZIL424-001.bam,,66b27d9fe1da462facf9f9b5ef5ed5ee,Diferente
RMK373-001.bam.bai,,153b58c23b36247b44f49d4e7d00ff53,Diferente
RMK373-002.bam,,8d914f11a47de2c219019c69d792458f,Diferente
RMK373-002.bam.bai,,45e0f3f269c63fa285e39eb2d6f60bb5,Diferente
RTK239-001.bam,,6de2ebca983f156ec58dc72d5cc8b91f,Diferente
RTK239-001.bam.bai,,9b857cca51ff4aa6b7d3ae4579625596,Diferente
RTK239-002.bam,,4fd3fd510c3ac17bb47034c8b6daa619,Diferente
RTK239-002.bam.bai,,c3d4fcd65f7e84643a431f754007378f,Diferente
RTQ591-001.bam,,9c46d9f47177209198f2c267fd1c7000,Diferente
RTQ591-001.bam.bai,,0c3ae1a4893d551668b6913db7c8f9ec,Diferente
RTQ591-002.bam,,57cb018fcfc335d979e4e89b7a60e1f4,Diferente
RTQ591-002.bam.bai,,4bfd9167411bab755c086daf7f8cfa13,Diferente
UET033-001.bam,,667b5e49ec2d03411714884fa3d1be4a,Diferente
UET033-001.bam.bai,,f5ebbba1e1d3bbfd7db998aa3ccc2001,Diferente
UET033-002.bam,,b92a93a951611333c4ee804bbd04fd9e,Diferente
UET033-002.bam.bai,,05705ee8f763ce5869242846b51b8c02,Diferente
WGN569-001.bam,,04266ec5b1ec11f13ae7d663b5ebc586,Diferente
ZIL424-001.bam.bai,,ca6dac1b0cb7e96b5c4f86191083d95c,Diferente
ZIL424-002.bam,,3c872a24b88742e646b841acd7198dfc,Diferente
ZIL424-002.bam.bai,,9175491955166c59837706fd8acd6c76,Diferente
QJT217-001.bam,,73afe6c68390e66402281e3d34d3df0f,Diferente
QJT217-001.bam.bai,,8bce19f3763d65f96adb5b9227367280,Diferente
OUT_A0X7A7.bqrecal.bam,,d87e0e5f04d25539300c8c66d1d1eea4,Diferente
OUT_A0X7A7.bqrecal.bam.bai,,7ddd3a61e3f1ce1b725170cf7fa735dc,Diferente
OUT_C5D0W0.bqrecal.bam,,f787038acbc9fa37873f50f54d31b372,Diferente
OUT_C5D0W0.bqrecal.bam.bai,,596dd66292970363e942444311dd193f,Diferente
OUT_E1B6C3.bqrecal.bam,,a76fc0ae9d3dd0cbfd72ee6fbb3fe994,Diferente
OUT_E1B6C3.bqrecal.bam.bai,,48596feddaaafc696ea1bb111e5f9dfc,Diferente
OUT_F8P9I4.bqrecal.bam,,a0301ae020de975fe85916f30ae9d8cb,Diferente
OUT_F8P9I4.bqrecal.bam.bai,,5dde65451aa3184bcd937e1dfa294eeb,Diferente
OUT_G0T7E9.bqrecal.bam,,dbfb2d5f9e6552bdfebbb75a106eb7c0,Diferente
OUT_G0T7E9.bqrecal.bam.bai,,9ff79bfc0b79da31f65302906513e58f,Diferente
OUT_G3B5Z5.bqrecal.bam,,e41a03ee9d1a98caf0d9635023cfad78,Diferente
OUT_G3B5Z5.bqrecal.bam.bai,,131f652aa0bf30ecae91581168326961,Diferente
OUT_H8P1S1.bqrecal.bam,,bb03eb292ccf6655f16a04e1305d78b5,Diferente
OUT_H8P1S1.bqrecal.bam.bai,,49cbcb99331572f8f115a6fcdc463992,Diferente
OUT_I0O4E5.bqrecal.bam,,ccd6fdb7fae513987eb75d44a2543674,Diferente
OUT_I0O4E5.bqrecal.bam.bai,,1a3c9229e95c8856712c37558ad7fb53,Diferente
OUT_J3G6Y0.bqrecal.bam,,c607a0275acac6861bda5658ee314ef2,Diferente
OUT_J3G6Y0.bqrecal.bam.bai,,badb3a9451fcda7dc3379d5c1e1db218,Diferente
OUT_P4O8C9.bqrecal.bam,,b671b233f304cb5305028832133b869d,Diferente
OUT_P4O8C9.bqrecal.bam.bai,,ed813349b3e0abaa9a9126e766044f73,Diferente
OUT_P8J0B2.bqrecal.bam,,8a8a77e0b23fc90198d3b47acbf24c41,Diferente
OUT_P8J0B2.bqrecal.bam.bai,,dd3c4be365cd690e85da340f32d4a29e,Diferente
OUT_Q6Y5S9.bqrecal.bam,,e55936a381c0696753c60c2599847a49,Diferente
OUT_Q6Y5S9.bqrecal.bam.bai,,35db6ee746dd0db0608ba84b1c742fda,Diferente
OUT_Q7E2L6.bqrecal.bam,,010e921868dc8120304a8062590f4b69,Diferente
OUT_Q7E2L6.bqrecal.bam.bai,,cd1da0d1efd85cf917187ffbecc8431b,Diferente
OUT_Q7N9C5.bqrecal.bam,,b4aee324f7e16b837886fef8e3c44677,Diferente
OUT_Q7N9C5.bqrecal.bam.bai,,dd53a460e7ca5f875a0fe0fb2d06b780,Diferente
OUT_T8Q5X1.bqrecal.bam,,b7837132eb7288d817bd4175579f1c8d,Diferente
OUT_T8Q5X1.bqrecal.bam.bai,,e4780f30868d591db5928851235f0cd4,Diferente
OUT_W7O5N8.bqrecal.bam,,2c31ea045963efb2826a2efe1339c30e,Diferente
OUT_W7O5N8.bqrecal.bam.bai,,47d7365b49613ea503e545aa566484e4,Diferente
ZBR392-001.bam.bai,,4ff41e40a50e13c1ec79b6cf431d552d,Diferente
ABT462-001.bam,,c02e8e9f976b1e45d6b76fc693e1e915,Diferente
QKY877-001.bam,,5e27bb1288b7d6b8d7ec2d413c509171,Diferente
ABT462-001.bam.bai,,1bba7310f0378638eabb1911d6baa14b,Diferente
ABT462-002.bam,,9946039faccd504cef3ceaac5c10e3d5,Diferente
QKY877-001.bam.bai,,e57ba1094728da1ae30fe5e489005062,Diferente
ABT462-002.bam.bai,,4e26b7e68a844eca4871ce397de1bd4c,Diferente
ZBR392-002.bam,,36253a0573f575031a12fb1dcfa12ffc,Diferente
BAE280-001.bam,,07991bb6b8e2b09ff86be0109184bfce,Diferente
QKY877-002.bam,,59629fe66edda97b493e7b220aa12d13,Diferente
BAE280-001.bam.bai,,a36f00e37ec063dba6e058fe4b562d00,Diferente
ZBR392-002.bam.bai,,97f8c168d9d6efe64e5f3111b413ac6d,Diferente
BAE280-002.bam,,c00da38d718192256b1ba913acceb5b2,Diferente
RHK875-001.bam,,4c5164ba956e9698382e5c75c792efa6,Diferente
BAE280-002.bam.bai,,a8362462b9e7cad11d438c150fea03e7,Diferente
BHQ695-001.bam,,8259cb2b96134c6580baab9a0a0c353c,Diferente
QKY877-002.bam.bai,,6bddd582e86f87351a457b0f0d4844c4,Diferente
BHQ695-001.bam.bai,,b471934873e327e461371b94027096ca,Diferente
BHQ695-002.bam,,3b1a5f92be492b2c7f2fe8664e3ca50a,Diferente
RHK875-001.bam.bai,,463b0662959c2a9a4bceef555381be62,Diferente
BHQ695-002.bam.bai,,e646deb26b7b1af1284abc4d282bf008,Diferente
DUH428-001.bam,,fb7fac3c1ca704c6c9258c7ed918334e,Diferente
RHK875-002.bam,,47b7a687c5381643d6590795a1d96331,Diferente
DUH428-001.bam.bai,,4461e34bd99520ba8998d1b3b416991c,Diferente
DUH428-002.bam,,b69d5337b83ff2023008b4f5126b2d31,Diferente
RHK875-002.bam.bai,,4b09238335494c62dedf00d88a24d882,Diferente
DUH428-002.bam.bai,,802bd2a949c2aaf8315368cc1b546d0d,Diferente
EAA898-001.bam,,df6f8262b045a25dbf0b84ad1a3f8fd8,Diferente
WBY877-002.bam.bai,,050e7259b771a92a956278da49323924,Diferente
EAA898-001.bam.bai,,c4fc2f17c0adf9878ffc2a55c299f4fa,Diferente
EAA898-002.bam,,c92e5fbfda6167036047161569769f95,Diferente
WGW143-001.bam,,84828e105e46845039cfcdacf7b039b9,Diferente
EAA898-002.bam.bai,,82d8f69e2eb677f2f4ed6cda34ed31da,Diferente
EQE432-001.bam,,cf1ac242f39fff128f70390ae88b8cff,Diferente
WGW143-001.bam.bai,,aa4ca36fa4ec55362742c047a35c82d4,Diferente
EQE432-001.bam.bai,,df9d9ed7e5443e16010eca78bc0d8a4b,Diferente
EQE432-002.bam,,0af03a197bdac29867938f912aa97bd0,Diferente
WGW143-002.bam,,b10e50da5e2faf833eee2b09a7678f64,Diferente
EQE432-002.bam.bai,,5e1fd1937b440e5278572102a525b0b6,Diferente
FWS050-001.bam,,da7780033ae70925d7ff487ddb00aa64,Diferente
WGW143-002.bam.bai,,380100d397b6e6fac631d9ef403b9728,Diferente
FWS050-001.bam.bai,,71f9eef8bd59c4e82f58293a619fc16b,Diferente
FWS050-002.bam,,a9e37036a62b9f72279034e3fa8f24ca,Diferente
WPI537-001.bam,,c79b8c2f13ecbe0f0f0032129e395bb9,Diferente
FWS050-002.bam.bai,,9b44a3c4e0db27520a5880d365f0d900,Diferente
GDG499-001.bam,,5392b3b63cb5eb97ea0687ce5e3b36d3,Diferente
WPI537-001.bam.bai,,858cc5b1f9152a0019e767e3fe0491e6,Diferente
GDG499-001.bam.bai,,4f1ab9f99aca137ed65b1fbc74505d93,Diferente
GDG499-002.bam,,d974e49433ce68e2d01a59c9a033da28,Diferente
WPI537-002.bam,,082b240f818f552c62e4523f7a7c747e,Diferente
GDG499-002.bam.bai,,b50648af83e4b71bffae7ff05872dee6,Diferente
GNF687-001.bam,,b64eb48ffaa2951e359323a716ea6234,Diferente
WPI537-002.bam.bai,,380733ddd1e01d63293aeb5a29bc5bb4,Diferente
GNF687-001.bam.bai,,4c5bdfbad284cbf32003cdb23ea5f5d1,Diferente
GNF687-002.bam,,cc8c2c0d836bafc79527f7bbe792dc5b,Diferente
XRB173-001.bam,,db40a1cb6213081cdaafacef28e481b0,Diferente
GNF687-002.bam.bai,,2fcf7f1615d2505c66dc6ad838ea9947,Diferente
JHI439-001.bam,,fc21898c03e39fd7b6d34fa3ad6e3a94,Diferente
XRB173-001.bam.bai,,e715d025b3e63e46533cb5681c2fbe9b,Diferente
JHI439-001.bam.bai,,3c67b91743c30c7de8f2447a6aa93425,Diferente
JHI439-002.bam,,8a1e9cac1c03642f0d59484c0d1ba2a6,Diferente
XRB173-002.bam,,ce34b31d4c900106d64e416928f331fb,Diferente
JHI439-002.bam.bai,,fabe94237c095768c1d5296dd4d86ea8,Diferente
LBU394-001.bam,,9e8a968a336be97f76bd2fc1d049a277,Diferente
XRB173-002.bam.bai,,8873ebdb8a43f58babf457e53ccd5750,Diferente
LBU394-001.bam.bai,,ca510d4a47563ddd5e74ebe1a394ce77,Diferente
LBU394-002.bam,,197282b43b2e6ebede4f4a70b5673787,Diferente
YDN396-001.bam,,dbdcc5e5787823af1dcbbcb55b6c4e02,Diferente
LBU394-002.bam.bai,,8049a1febc958d087fe73816a30c84e2,Diferente
MLX174-001.bam,,39e41935e1b4294cd63cb8a1e019ee40,Diferente
YDN396-001.bam.bai,,40304916fcec3f143902ecc386c8fac3,Diferente
MLX174-001.bam.bai,,59d5006e10d0b8c29423eda19317cacb,Diferente
MLX174-002.bam,,0c6e8de6adc1ef499942cf6b1551c3b3,Diferente
YDN396-002.bam,,3320b55194268b8112c5b4ac4dc0ad58,Diferente
MLX174-002.bam.bai,,4adea84644470e9d4db0bba74414a509,Diferente
PJJ026-001.bam,,a7c5ce2093c5a2b620813292210b48de,Diferente
YDN396-002.bam.bai,,18a30daf27163bd74e4463fde5307f56,Diferente
PJJ026-001.bam.bai,,9290971f76288413214598af32f6d092,Diferente
PJJ026-002.bam,,5f260637b38ebd79673134d1fe26a5f6,Diferente
YUC399-001.bam,,c8138cb95e2ce35b9f9dcdcc8ede05db,Diferente
PJJ026-002.bam.bai,,ba0118eec0bc4f7b9ca9c0b179446540,Diferente
TKD347-001.bam,,77a62c2486148a77ca322ee55adb5063,Diferente
YUC399-001.bam.bai,,ab003a0e0ecb88f57076aab2a72a2cc6,Diferente
TKD347-001.bam.bai,,c9e5dbeed2c655594e569856944378fd,Diferente
TKD347-002.bam,,586cbcd2010c73fae67156a20508afd5,Diferente
YUC399-002.bam,,d569b546ee3ef75ea6ee7d40637b0c9f,Diferente
TKD347-002.bam.bai,,a73c430aa9a38c9d7b93a4ff3339c7d9,Diferente
WBY877-001.bam,,876f366cbc0545ae566589033b7631a7,Diferente
YUC399-002.bam.bai,,1efb3d749e3ee7759b560369df190d91,Diferente
WBY877-001.bam.bai,,0d6b8e0a23278097399ee9ae4d7ffdc4,Diferente
WBY877-002.bam,,5744006486295e90183683fb6ecd6aab,Diferente
ZBR392-001.bam,,6239e4961670132c3e831d15baeeceb1,Diferente
BHQ695-001.bam.Cobertura.txt,,c1a0c30e083f03d85dfdc2e6c27372f8,Diferente
ABT462-001.bam.Cobertura.txt,,47d8dbb38ae89409898d0be45ef25513,Diferente
BAE280-002.bam.Cobertura.txt,,af05cd4f334036b26274d04b2c0735d4,Diferente
ABT462-002.bam.Cobertura.txt,,914994ba1816f2fd4c5b7425961ec3ce,Diferente
BAE280-001.bam.Cobertura.txt,,8824ff94da62d39fabcef1e655b8b3c1,Diferente
OUT_PJM764-002.bqrecal.bam.bai,,0eabe8c450ae3ddcff425f7a7a65be53,Diferente
OUT_AKY926-001.bqrecal.bam,,58ea8dc54763f4b0329cdb75d7bb356e,Diferente
OUT_JWH947-002.bqrecal.bam,,a86430ac14eb601d12c52d52cd3113ac,Diferente
OUT_AKY926-001.bqrecal.bam.bai,,ae0c3d5f60c597ab47ce60bf20da4246,Diferente
OUT_PNE612-001.bqrecal.bam,,7911a0fbcdbca1456f152e810d001449,Diferente
OUT_AKY926-002.bqrecal.bam,,7936337b3bb9a2888fe9bb349603114b,Diferente
OUT_LND542-001.bqrecal.bam,,5e4ea8ee2418d5a164fa1a17c85db139,Diferente
OUT_AKY926-002.bqrecal.bam.bai,,4594fec7f6dd6603fd4a23d1e241c39d,Diferente
OUT_PNE612-001.bqrecal.bam.bai,,ee74db028a792636fe60e79e5a69f5a7,Diferente
OUT_ARZ178-001.bqrecal.bam,,3e65287919c02f79382c220930f01092,Diferente
OUT_JWH947-002.bqrecal.bam.bai,,2e5d277889014d348417e2987dd83fc1,Diferente
OUT_ARZ178-001.bqrecal.bam.bai,,8a71ed6b44859844383160ad508f700e,Diferente
OUT_PNE612-002.bqrecal.bam,,9a23cbbe0c17899cb993b226d7425a27,Diferente
OUT_ARZ178-002.bqrecal.bam,,b40de5fe7e389e3721371bb4b7612769,Diferente
OUT_LND542-001.bqrecal.bam.bai,,fd4237b406cd35cef82b39505c5c2033,Diferente
OUT_ARZ178-002.bqrecal.bam.bai,,1ad756980238af25a6d0e4f0322adddf,Diferente
OUT_PNE612-002.bqrecal.bam.bai,,1bd6df7c22ff8e757707f08791722635,Diferente
OUT_CEG564-001.bqrecal.bam,,891565d87d88e9424b3deb3e54e811a5,Diferente
OUT_LND542-002.bqrecal.bam,,6b7e770a856e1e9455f74c01f3eeacd4,Diferente
OUT_CEG564-001.bqrecal.bam.bai,,711563a03a4afe2f9871446095a530f5,Diferente
OUT_QRM382-001.bqrecal.bam,,6413487b3c025bb66487e90d76ea09d7,Diferente
OUT_CEG564-002.bqrecal.bam,,4f6e48c90aebd420ee9d4b7cee7c74e8,Diferente
OUT_LND542-002.bqrecal.bam.bai,,57667ec58074d4950b8962f69c6be8bf,Diferente
OUT_CEG564-002.bqrecal.bam.bai,,6182be54e10eeafbd2c71b48180dc8bb,Diferente
OUT_QRM382-001.bqrecal.bam.bai,,ee4bf8446ba9e41bdd1050432fab726a,Diferente
OUT_DKN187-001.bqrecal.bam,,4eb5882289902d174df3405c06803340,Diferente
OUT_NUM100-001.bqrecal.bam,,d2b91e0197ef614eec9011930dfd0aa3,Diferente
OUT_DKN187-001.bqrecal.bam.bai,,9e2c693598d9295b456fc6734362eb80,Diferente
OUT_QRM382-002.bqrecal.bam,,49e73946b5beb168ff99f1d66d7fd6d6,Diferente
OUT_DKN187-002.bqrecal.bam,,c06ac2e71a57c4856a6dc7508b6f5dd5,Diferente
OUT_NUM100-001.bqrecal.bam.bai,,42133dfbc7f0fbf8cc17e1cae0cba8cf,Diferente
OUT_DKN187-002.bqrecal.bam.bai,,bdda1c984da61c563e6adcf74e26163c,Diferente
OUT_QRM382-002.bqrecal.bam.bai,,2700ec0c44be4219784449b0ccd543df,Diferente
OUT_FDB353-001.bqrecal.bam,,50c18a8a5594aa50f3f1bf0208acf45b,Diferente
OUT_OEO169-002.bqrecal.bam,,8ba02fbe2a3ea219447d92c8a9ab7318,Diferente
OUT_FDB353-001.bqrecal.bam.bai,,54c796c7e0da0ca134c9568a4fb6174b,Diferente
OUT_RIG502-001.bqrecal.bam,,2ff4c319c0e65dfb9613742a98f1af9f,Diferente
OUT_FDB353-002.bqrecal.bam,,87c6d8473d43f43b8a6771b8d19fceda,Diferente
OUT_OEO169-002.bqrecal.bam.bai,,060000b2748a5af96b7f6c007557bb37,Diferente
OUT_FDB353-002.bqrecal.bam.bai,,0730bb2c9602942a3ee9a3c15c63ba93,Diferente
OUT_RIG502-001.bqrecal.bam.bai,,63b5761654f4ffec6215e8a6952c3a96,Diferente
OUT_FZD525-001.bqrecal.bam,,6098ee2952bb1211c5245dd84ec079aa,Diferente
OUT_ONC667-001.bqrecal.bam,,4e84ff6dee6811514fb4c6f67b19a650,Diferente
OUT_FZD525-001.bqrecal.bam.bai,,6544de9b6df639f6f4c1c271f0ed74fb,Diferente
OUT_RIG502-002.bqrecal.bam,,65c0857443fb02a01625ac0ee460bcbf,Diferente
OUT_FZD525-002.bqrecal.bam,,91f5634bd261dca0c2a388d6ccc48a47,Diferente
OUT_ONC667-001.bqrecal.bam.bai,,b4b48f8df3c3fde9b8a02a2ce58661cd,Diferente
OUT_FZD525-002.bqrecal.bam.bai,,d1ff1c5759c2d3e988661e4e93a04dcc,Diferente
OUT_RIG502-002.bqrecal.bam.bai,,e78fd7d8998fcb83e90d119c29fe755b,Diferente
OUT_GPI975-001.bqrecal.bam,,fe84d5d57e7b335606873eb16a2d338d,Diferente
OUT_ONC667-002.bqrecal.bam,,c8ac34eb8bb0bb5f3c2057b6ffc674a8,Diferente
OUT_GPI975-001.bqrecal.bam.bai,,a50047941740d8de7a48660ec782bc28,Diferente
OUT_RNN813-001.bqrecal.bam,,6aa5faa066bb946ca0ef0884f235490c,Diferente
OUT_GPI975-002.bqrecal.bam,,106fcf3d086a0204e6dbe456210b9e29,Diferente
OUT_ONC667-002.bqrecal.bam.bai,,8ddd6cf32bf0054a1e9110581ffa5599,Diferente
OUT_GPI975-002.bqrecal.bam.bai,,057ecec10e3e1d53dcc2306527bef98f,Diferente
OUT_RNN813-001.bqrecal.bam.bai,,75d5864b0ff7dcb6730190816ab9d429,Diferente
OUT_HWF905-001.bqrecal.bam,,4495009cc1bbc29e9831c264ed111b67,Diferente
OUT_OYJ806-001.bqrecal.bam,,afd387beb22e701c22d74fcdcd647f78,Diferente
OUT_HWF905-001.bqrecal.bam.bai,,81ecacb99c4ced54932671d3f6f74585,Diferente
OUT_RNN813-002.bqrecal.bam,,0c1ccfe36579a1a04c19f373af97180d,Diferente
OUT_HWF905-002.bqrecal.bam,,2d64815d5b291f212bb87d3a4aa7d675,Diferente
OUT_OYJ806-001.bqrecal.bam.bai,,d15edd6d3f5b2422539ac6b0818578f2,Diferente
OUT_HWF905-002.bqrecal.bam.bai,,0d07144de1d4341a7a91e7f2798fc918,Diferente
OUT_RNN813-002.bqrecal.bam.bai,,6c8e069ce0e93de5bdee8550c12f544d,Diferente
OUT_INA816-001.bqrecal.bam,,1a085bc96996b4c6545c18ec946b28bc,Diferente
OUT_OYJ806-002.bqrecal.bam,,cd967fa4153e472959afd99f5d403c35,Diferente
OUT_INA816-001.bqrecal.bam.bai,,77cc2243cc77a3d0e9f4296175feed5e,Diferente
OUT_SAJ654-001.bqrecal.bam,,5dcbfe6ea2bffba26c5aa6c895a9f7ac,Diferente
OUT_INA816-002.bqrecal.bam,,5481b2999b33347f950a548bcddfde82,Diferente
OUT_OYJ806-002.bqrecal.bam.bai,,4259881923a6c77301811bf76ea9e038,Diferente
OUT_INA816-002.bqrecal.bam.bai,,f385eb4697cbdc82fc48fffc44b287f1,Diferente
OUT_SAJ654-001.bqrecal.bam.bai,,464739620198e40bda11a76a0d6682f7,Diferente
OUT_JWH947-001.bqrecal.bam,,172dd4a847a32c29b94b005685bcb02f,Diferente
OUT_PJM764-001.bqrecal.bam,,913348f775769fcb293c86dc83b21532,Diferente
OUT_JWH947-001.bqrecal.bam.bai,,7b3bd72c1da7823f97d718287867db70,Diferente
OUT_NUM100-002.bqrecal.bam,,2ad813ca51fc7ab1400f91342ded818a,Diferente
OUT_PJM764-001.bqrecal.bam.bai,,12e0d0ebd4c24ef1b63fcec83b2f46db,Diferente
OUT_NUM100-002.bqrecal.bam.bai,,7d28fe65580da8a598f4405f4d00f570,Diferente
OUT_SAJ654-002.bqrecal.bam,,a722a82c904d88524ed5c819adb7d60b,Diferente
OUT_OEO169-001.bqrecal.bam,,e18617d79346cf04d7a8d84d04f15aec,Diferente
OUT_PJM764-002.bqrecal.bam,,45979bd881f47dde3425476395792a13,Diferente
OUT_OEO169-001.bqrecal.bam.bai,,b77d5a49442f787f716255deb1bda47f,Diferente
OUT_SAJ654-002.bqrecal.bam.bai,,e6524158ffe61330cea9cedb56d4f8e5,Diferente
OUT_TDC082-001.bqrecal.bam,,810a995d8b13c44d81772dc81174a744,Diferente
OUT_TDC082-001.bqrecal.bam.bai,,efd5d2de1640b0eeaba6df9ee8d70078,Diferente
OUT_TDC082-002.bqrecal.bam,,c05c281f8cbc1c82834efb881142b020,Diferente
OUT_TDC082-002.bqrecal.bam.bai,,9a8a9dc6a3877fd114af35a9151659b7,Diferente
OUT_USE493-001.bqrecal.bam,,728d0f54dbb69786310a7f4b050e0312,Diferente
OUT_USE493-001.bqrecal.bam.bai,,3b76627db66952a2c09ea4d19cca7ed1,Diferente
OUT_USE493-002.bqrecal.bam,,0c0de815c94fb0efcf9f7f1eb6fda890,Diferente
OUT_USE493-002.bqrecal.bam.bai,,3eee42d03e319f390d832ab861186073,Diferente
OUT_VBF635-001.bqrecal.bam,,522f767621d510acae0795a6d76533a1,Diferente
OUT_VBF635-001.bqrecal.bam.bai,,9f1ec8e65f1e7265a2f2e48e26956c94,Diferente
OUT_VBF635-002.bqrecal.bam,,c39b3394f24789ec7038b8223f2a613b,Diferente
OUT_VBF635-002.bqrecal.bam.bai,,937430e19b297757e59891e8b3e0ddbd,Diferente
OUT_VHU369-001.bqrecal.bam,,ef66b9467d3e6fd6fa7867d31acf8d3e,Diferente
OUT_VHU369-001.bqrecal.bam.bai,,71c26c257fc77c189e3e6da45250dbf3,Diferente
OUT_VHU369-002.bqrecal.bam,,05772602d184cb1cc376c28339f0b44d,Diferente
OUT_VHU369-002.bqrecal.bam.bai,,53920db91f02122e1ced4837daa8410b,Diferente
OUT_VOP017-001.bqrecal.bam,,136055629d5530ccc91743a2e79d7c4e,Diferente
OUT_VOP017-001.bqrecal.bam.bai,,b634364860163774c5bb3e9bd5212446,Diferente
OUT_VOP017-002.bqrecal.bam,,ae281e3659e57fba80abf888369df609,Diferente
OUT_VOP017-002.bqrecal.bam.bai,,b36cea3c842e282559d94a7d74cbc35a,Diferente
OUT_WGW424-001.bqrecal.bam,,6971bc6f752aad4b2a1b4923e164d3aa,Diferente
OUT_WGW424-001.bqrecal.bam.bai,,a3265523d0e51cbf3d581e598130a152,Diferente
OUT_WGW424-002.bqrecal.bam,,f85297d0b5f1e64d3773ae1d907139c9,Diferente
OUT_WGW424-002.bqrecal.bam.bai,,04d68e59081b8e82161e86ee9185a265,Diferente
OUT_XAW088-001.bqrecal.bam,,776e27072c0f0698b6a7700e44aeaebf,Diferente
OUT_XAW088-001.bqrecal.bam.bai,,0b420f2eb18a6ea7c22b3bde36061e42,Diferente
OUT_XAW088-002.bqrecal.bam,,e84f998ed4b0078409b02a1408ed51eb,Diferente
OUT_XAW088-002.bqrecal.bam.bai,,a8efefc8e8feace652164b6b6422d73d,Diferente
OUT_XBQ407-001.bqrecal.bam,,1b93c6f2fcf40a1447166a87bb905836,Diferente
OUT_XBQ407-001.bqrecal.bam.bai,,f94eb254167ea3037234cec03c942ce1,Diferente
OUT_XBQ407-002.bqrecal.bam,,cc495a84c8578341b0f5c865dea6942d,Diferente
OUT_XBQ407-002.bqrecal.bam.bai,,e9ef9106599d13ff9c02e7b8d4434e3d,Diferente
OUT_XXP424-001.bqrecal.bam,,1b97717b41ce3997a4f5cd77c0f15983,Diferente
OUT_XXP424-001.bqrecal.bam.bai,,58318f1d30620f86aa9267f496700834,Diferente
OUT_XXP424-002.bqrecal.bam,,1f6f5b9b46b83c6b9c84b580368ee74f,Diferente
OUT_XXP424-002.bqrecal.bam.bai,,4c80e56fc65f9c58ccfcd7dfcf299839,Diferente
OUT_ZAM892-001.bqrecal.bam,,3d6a155ee3dcdb7ad29aae8bbdc0143e,Diferente
OUT_ZAM892-001.bqrecal.bam.bai,,0e6cc003d7cf1a3fb4f05744f323a6e5,Diferente
